Zipcode,Population,Median Age,Household Income,Per Capita Income
47336,3696.0,39.7,36365.0,20196.0
47337,208.0,32.0,45417.0,16162.0
47338,2578.0,46.1,48229.0,24152.0
47339,599.0,35.5,37232.0,22846.0
47340,2944.0,42.7,43893.0,22888.0
47341,2179.0,36.0,40950.0,24215.0
47342,2972.0,39.0,46723.0,23517.0
47344,99.0,48.5,25625.0,13767.0
47345,1468.0,37.9,50078.0,20655.0
47346,4066.0,44.6,51155.0,28930.0
47348,9837.0,42.8,39334.0,20838.0
47351,435.0,36.0,36563.0,13694.0
47352,1021.0,45.3,45667.0,21120.0
47353,5879.0,40.9,45714.0,21651.0
47354,1095.0,47.3,39440.0,31191.0
47355,2764.0,44.1,43068.0,24617.0
47356,5832.0,42.2,50179.0,24199.0
47357,1251.0,41.4,55833.0,23744.0
47358,1005.0,39.7,40921.0,21803.0
47359,2834.0,44.8,37455.0,21758.0
47360,1452.0,43.7,44844.0,24842.0
47361,191.0,43.6,53000.0,21965.0
47362,29921.0,42.7,38941.0,19832.0
47367,117.0,39.9,42159.0,16375.0
47368,3085.0,44.2,45625.0,21774.0
47369,1473.0,41.3,42957.0,17857.0
47371,12280.0,41.9,42417.0,20636.0
47373,2081.0,41.6,37222.0,20090.0
47374,46333.0,40.6,35179.0,20971.0
47380,1916.0,39.7,44063.0,23175.0
47382,156.0,44.2,27500.0,16271.0
47383,2784.0,42.0,52188.0,25233.0
47384,1984.0,40.5,45956.0,23136.0
47385,1754.0,36.1,54583.0,20440.0
47386,1404.0,45.5,56724.0,23621.0
47387,649.0,36.4,35515.0,21045.0
47388,390.0,36.8,39107.0,18819.0
47390,5238.0,38.7,36149.0,18204.0
47393,1549.0,42.0,56176.0,20469.0
47394,8303.0,41.9,40437.0,25826.0
47396,7211.0,40.8,54396.0,32843.0
47401,42211.0,29.4,49430.0,32044.0
47403,32662.0,33.0,46854.0,24135.0
47404,22471.0,30.2,35776.0,21028.0
47408,25563.0,23.9,26156.0,20366.0
47420,76.0,60.2,56000.0,23947.0
47421,27827.0,42.0,43432.0,23383.0
47424,8850.0,44.5,50068.0,24556.0
47427,1039.0,40.5,34750.0,17317.0
47429,8910.0,36.3,54704.0,24905.0
47431,1309.0,47.3,44353.0,19621.0
47432,4434.0,47.6,35500.0,20681.0
47433,4058.0,40.4,50153.0,24767.0
47436,1508.0,42.0,45075.0,23108.0
47438,4542.0,43.6,41185.0,21447.0
47441,9258.0,43.3,42332.0,23996.0
47443,1362.0,42.1,44940.0,21662.0
47446,10325.0,43.5,45847.0,22253.0
47448,7402.0,52.0,52128.0,28830.0
47449,457.0,44.3,50563.0,26883.0
47451,1103.0,44.4,45132.0,24674.0
47452,4982.0,40.7,45968.0,21367.0
47454,8041.0,39.0,37997.0,18064.0
47456,1224.0,47.2,59821.0,26712.0
47459,4100.0,36.6,42500.0,19506.0
47460,10993.0,44.5,44993.0,22387.0
47462,5135.0,34.6,59485.0,23260.0
47464,183.0,47.7,22917.0,20280.0
47465,686.0,40.2,51429.0,22638.0
47468,1097.0,52.4,76250.0,42196.0
47469,1818.0,42.3,39423.0,19094.0
47470,1764.0,44.8,50208.0,24007.0
47471,2453.0,38.6,55509.0,23978.0
47501,17881.0,38.8,46789.0,22407.0
47512,4066.0,41.3,41618.0,19990.0
47513,2281.0,48.6,46734.0,24041.0
47514,1848.0,34.4,46471.0,4574.0
47515,862.0,46.6,50848.0,23457.0
47516,1293.0,46.1,52750.0,30332.0
47519,529.0,40.4,78438.0,27502.0
47520,3145.0,41.3,40000.0,19619.0
47521,724.0,30.3,56726.0,24373.0
47522,274.0,33.6,45750.0,20920.0
47523,3376.0,43.2,48125.0,22510.0
47524,411.0,43.2,57396.0,26833.0
47527,2053.0,35.3,50737.0,22174.0
47528,540.0,40.7,62273.0,22581.0
47529,1021.0,47.8,38350.0,22043.0
47531,904.0,41.7,55938.0,21229.0
47532,4903.0,41.3,63571.0,25865.0
47535,593.0,39.1,72008.0,30007.0
47537,837.0,44.2,59063.0,24216.0
47541,1285.0,41.8,51979.0,24902.0
47542,9853.0,38.5,49601.0,22424.0
47546,20693.0,43.3,55519.0,28531.0
47550,929.0,38.6,72344.0,30660.0
47551,816.0,34.0,52550.0,21669.0
47552,183.0,54.8,65603.0,25769.0
47553,8677.0,36.3,44176.0,21636.0
47557,1498.0,35.3,51813.0,23650.0
47558,5017.0,26.4,61551.0,18136.0
47561,1301.0,39.7,38235.0,19887.0
47562,4295.0,33.4,44375.0,20933.0
47564,1667.0,46.4,47284.0,21420.0
47567,5837.0,43.5,41852.0,22720.0
47568,841.0,40.9,39213.0,20020.0
47575,1024.0,42.3,54081.0,25972.0
47576,208.0,49.4,28000.0,18908.0
47577,1131.0,49.7,44659.0,24284.0
47578,731.0,47.2,51161.0,25576.0
47579,2715.0,41.8,71063.0,32046.0
47580,346.0,29.5,53846.0,19715.0
47581,3876.0,46.7,43398.0,22260.0
47584,155.0,56.8,40208.0,22787.0
47585,615.0,33.8,56818.0,20619.0
47586,11208.0,42.3,48760.0,23403.0
47588,579.0,49.4,36023.0,27274.0
47590,513.0,42.7,50156.0,30542.0
47591,26578.0,37.8,41175.0,21618.0
47596,79.0,59.3,34722.0,17957.0
47597,1163.0,37.3,44500.0,20341.0
47598,3471.0,38.0,42734.0,22137.0
47601,14153.0,43.2,53877.0,27462.0
47610,5441.0,34.5,53611.0,22172.0
47611,1211.0,45.5,63553.0,32100.0
47612,909.0,42.6,57500.0,42597.0
47613,2832.0,42.8,61979.0,27208.0
47615,1526.0,37.7,43750.0,17782.0
47616,282.0,54.7,38611.0,19506.0
47619,1599.0,40.9,61250.0,25977.0
47620,12695.0,42.6,57546.0,30121.0
47630,35297.0,40.1,67541.0,33776.0
47631,1661.0,52.4,56550.0,29370.0
47633,3031.0,38.9,49505.0,24905.0
47634,2327.0,40.8,57946.0,23627.0
47635,5593.0,45.7,49253.0,23193.0
47637,1446.0,37.1,56115.0,21836.0
47638,3628.0,46.7,62146.0,33479.0
47639,4201.0,37.6,87681.0,32562.0
47640,950.0,48.3,44583.0,24257.0
47648,4699.0,39.6,54730.0,28237.0
47649,1415.0,43.8,38929.0,20402.0
47654,46.0,38.5,35625.0,19076.0
47660,5029.0,45.0,41133.0,22094.0
47665,3636.0,38.9,56685.0,24148.0
47666,1607.0,42.5,47679.0,24427.0
47670,12047.0,38.9,46282.0,23020.0
47683,139.0,33.8,36875.0,18424.0
47708,330.0,48.0,18922.0,26842.0
47710,19058.0,40.5,34537.0,20898.0
47711,31709.0,41.6,50126.0,25177.0
47712,26744.0,32.1,44646.0,23461.0
47713,10202.0,36.9,22830.0,16258.0
47714,34871.0,33.8,35393.0,18815.0
47715,26970.0,38.4,41536.0,27321.0
47720,18232.0,43.6,61760.0,28567.0
47725,16694.0,39.3,86589.0,42223.0
47802,35171.0,39.4,41950.0,24445.0
47803,20152.0,34.7,43916.0,24681.0
47804,11337.0,36.0,36132.0,18163.0
47805,12385.0,41.1,53120.0,23903.0
47807,13258.0,28.9,17485.0,11608.0
47832,1064.0,40.8,46750.0,25872.0
47833,1359.0,35.7,40156.0,20226.0
47834,19343.0,41.1,46095.0,21260.0
47837,1088.0,37.7,40333.0,29813.0
47838,3820.0,37.6,51359.0,10116.0
47840,1881.0,34.1,60977.0,22062.0
47841,2063.0,37.7,44861.0,22145.0
47842,9758.0,42.9,42842.0,21045.0
47846,492.0,44.9,46858.0,25833.0
47847,1062.0,42.5,52163.0,24920.0
47848,1647.0,43.4,51660.0,25486.0
47849,424.0,44.4,55938.0,21978.0
47850,2283.0,44.6,50956.0,23737.0
47853,114.0,34.1,44821.0,21696.0
47854,1085.0,32.7,48250.0,19005.0
47855,407.0,36.1,46750.0,18900.0
47857,546.0,50.5,58750.0,23647.0
47858,697.0,37.3,72880.0,26637.0
47859,1323.0,35.0,51658.0,18298.0
47860,367.0,34.0,34286.0,13423.0
47861,575.0,44.3,65000.0,22818.0
47862,1532.0,33.8,41250.0,20497.0
47863,262.0,28.1,65577.0,20294.0
47866,395.0,39.6,30688.0,12991.0
47868,2927.0,47.9,53467.0,24984.0
47871,171.0,45.6,43333.0,22577.0
46502,329.0,22.8,95972.0,25918.0
46504,3520.0,42.6,42402.0,22090.0
46506,10027.0,35.1,57642.0,22498.0
46507,9276.0,42.0,52383.0,29801.0
46508,148.0,45.3,40938.0,15732.0
46510,3666.0,40.3,57194.0,23543.0
46511,4426.0,42.1,44637.0,26450.0
46514,40108.0,39.7,46878.0,23503.0
46516,33760.0,33.3,37595.0,17602.0
46517,23959.0,34.9,44179.0,19278.0
46524,2405.0,39.1,60026.0,22035.0
46526,33236.0,34.2,49240.0,21312.0
46528,25379.0,34.4,51913.0,22050.0
46530,30859.0,42.1,87487.0,40715.0
46531,1721.0,35.9,48490.0,21152.0
46532,1972.0,47.4,53654.0,24312.0
46534,11211.0,43.0,39922.0,20496.0
46536,3490.0,43.9,45000.0,22057.0
46537,594.0,35.0,54375.0,18251.0
46538,3722.0,45.1,51957.0,26036.0
46539,1957.0,40.2,46150.0,23924.0
46540,11837.0,29.5,58266.0,23642.0
46542,3902.0,38.7,52712.0,22073.0
46543,3849.0,22.8,67386.0,23852.0
46544,31502.0,36.3,44538.0,22679.0
46545,23792.0,36.4,35766.0,22582.0
46550,12987.0,30.6,54362.0,22370.0
46552,6906.0,42.7,54946.0,29366.0
46553,3063.0,37.1,51797.0,22117.0
46554,5101.0,38.4,45362.0,21766.0
46555,2875.0,44.3,47500.0,23186.0
46556,7213.0,20.5,23924.0,5507.0
46561,14343.0,39.2,65348.0,24550.0
46562,5416.0,39.2,51642.0,22610.0
46563,23860.0,40.1,46860.0,22643.0
46565,8414.0,24.9,52016.0,17690.0
46567,8664.0,46.1,55097.0,33392.0
46570,1230.0,32.3,55333.0,23850.0
46571,5342.0,23.3,49183.0,18560.0
46573,3534.0,42.7,57025.0,27616.0
46574,7948.0,43.7,51250.0,24605.0
46580,21333.0,39.2,49535.0,27416.0
46582,12767.0,34.4,56493.0,26880.0
46590,4935.0,30.7,51818.0,25656.0
46595,87.0,26.4,35789.0,18059.0
46601,6568.0,34.4,15160.0,11674.0
46613,11336.0,30.2,29855.0,13629.0
46614,30179.0,41.5,47357.0,28777.0
46615,14076.0,35.0,39021.0,21674.0
46616,5715.0,33.0,34972.0,19084.0
46617,9403.0,32.9,48648.0,30075.0
46619,21117.0,34.6,35995.0,16102.0
46628,25017.0,36.3,39994.0,21882.0
46635,6504.0,45.9,57893.0,28858.0
46637,15766.0,36.4,50250.0,26564.0
46701,7837.0,41.0,48403.0,23771.0
46702,2251.0,45.4,50170.0,22998.0
46703,17532.0,39.7,45833.0,22631.0
46705,1495.0,39.5,43750.0,19492.0
46706,18629.0,40.6,50282.0,28522.0
46710,4182.0,40.8,61346.0,26457.0
46711,7610.0,29.7,47341.0,20579.0
46714,14616.0,39.5,46590.0,23418.0
46721,5002.0,39.9,47566.0,22144.0
46723,7486.0,41.5,59877.0,29318.0
46725,23062.0,42.5,54192.0,26423.0
46730,1087.0,46.4,43214.0,20602.0
46731,549.0,50.6,51210.0,26772.0
46732,3598.0,29.0,50065.0,17658.0
46733,18397.0,40.2,48971.0,24162.0
46737,7621.0,44.1,55474.0,29629.0
46738,8265.0,37.2,41394.0,19891.0
46740,4610.0,26.0,43476.0,16116.0
46741,4462.0,36.9,50708.0,20817.0
46742,3416.0,43.9,54231.0,26945.0
46743,2282.0,34.0,59250.0,21803.0
46745,1922.0,43.7,59519.0,32878.0
46746,4221.0,37.6,50104.0,21267.0
46747,3026.0,43.5,45298.0,23049.0
46748,5971.0,35.3,69852.0,32006.0
46750,26957.0,39.9,45141.0,22102.0
46755,15372.0,38.4,44689.0,23157.0
46760,1441.0,42.0,47986.0,21912.0
46761,12275.0,33.2,46769.0,19581.0
46763,1942.0,33.5,54957.0,28303.0
46764,1242.0,39.6,67031.0,23744.0
46765,5646.0,37.1,78068.0,26578.0
46766,625.0,37.2,25524.0,16504.0
46767,8321.0,30.9,46399.0,20127.0
46770,2774.0,44.0,58857.0,29712.0
46772,3600.0,20.5,53387.0,14669.0
46773,3353.0,43.5,51047.0,24510.0
46774,17308.0,35.5,50884.0,22600.0
46776,1251.0,50.9,51122.0,26355.0
46777,6334.0,42.2,55659.0,23190.0
46779,2271.0,41.4,47708.0,22860.0
46781,902.0,48.1,52083.0,24954.0
46783,6623.0,39.3,77462.0,33021.0
46784,2129.0,47.3,49662.0,27395.0
46785,2023.0,30.8,56919.0,20446.0
46787,3647.0,39.0,55804.0,25661.0
46788,3210.0,32.8,54650.0,24550.0
46791,1027.0,37.4,58000.0,24139.0
46792,3850.0,40.0,48831.0,24640.0
46793,4332.0,33.9,51415.0,21324.0
46794,1724.0,36.7,56055.0,21204.0
46795,6212.0,44.0,53705.0,26000.0
46797,4060.0,36.0,60125.0,24644.0
46798,1567.0,45.5,66985.0,33659.0
46799,228.0,32.8,43333.0,17549.0
46802,11280.0,29.8,27642.0,16373.0
46803,9544.0,28.7,21606.0,10777.0
46804,28618.0,39.9,61727.0,34605.0
46805,20565.0,34.2,37168.0,20630.0
46806,24830.0,28.7,27099.0,12474.0
46807,16233.0,30.5,41628.0,18749.0
46808,19053.0,33.0,38638.0,19123.0
46809,7944.0,41.7,35943.0,21756.0
46814,12285.0,38.6,114074.0,55364.0
46815,27522.0,37.5,56589.0,26537.0
46816,18391.0,36.2,32375.0,18533.0
46818,20370.0,35.9,54061.0,26274.0
46819,9441.0,38.9,46446.0,22920.0
46825,28560.0,35.9,51182.0,26532.0
46835,34090.0,36.8,58599.0,30015.0
46845,21972.0,40.4,83852.0,38915.0
46901,39174.0,42.0,39373.0,22136.0
46902,35949.0,40.6,46203.0,25442.0
46910,3482.0,35.4,44856.0,18950.0
46911,1230.0,40.6,55833.0,24429.0
46913,1204.0,45.9,56136.0,27763.0
46914,1905.0,41.9,47337.0,18899.0
46915,624.0,46.4,50625.0,25969.0
46917,2048.0,37.4,53977.0,21862.0
46919,2470.0,38.2,41524.0,21180.0
46920,983.0,38.6,61250.0,24469.0
46923,8232.0,42.0,49569.0,25988.0
46926,1781.0,41.2,55903.0,23179.0
46928,4815.0,43.8,46133.0,22884.0
46929,3207.0,41.2,48906.0,21226.0
46930,104.0,40.6,47500.0,22801.0
46931,231.0,30.3,51071.0,16779.0
46932,3481.0,43.7,54607.0,27117.0
46933,6477.0,39.9,42016.0,21206.0
46936,5988.0,45.7,56011.0,25069.0
46938,2976.0,43.8,43817.0,20639.0
46939,2020.0,39.6,44063.0,22178.0
46940,2635.0,43.7,64762.0,26751.0
46941,1096.0,40.1,42902.0,20225.0
46943,152.0,33.7,31146.0,12411.0
46947,28341.0,38.9,39281.0,21015.0
46950,733.0,52.0,48517.0,21731.0
46951,1861.0,42.1,48843.0,20600.0
46952,19373.0,45.4,40012.0,23973.0
46953,24547.0,34.5,33724.0,16360.0
46957,536.0,39.1,32768.0,15648.0
46958,509.0,53.3,51964.0,26346.0
46959,636.0,34.4,40625.0,13898.0
46960,979.0,45.6,46458.0,23792.0
46961,81.0,56.5,31250.0,24553.0
46962,9940.0,35.6,45488.0,19896.0
46967,131.0,42.3,27500.0,13943.0
46968,81.0,64.3,14333.0,18756.0
46970,23443.0,39.0,39778.0,21601.0
46974,1606.0,37.7,53917.0,23958.0
46975,14259.0,43.8,44638.0,24074.0
46978,2150.0,46.3,51522.0,24611.0
46979,4920.0,41.3,71625.0,30327.0
46982,2471.0,33.9,48142.0,19873.0
46984,224.0,63.3,52917.0,32309.0
46985,1324.0,38.3,39963.0,29388.0
46986,1785.0,44.1,48125.0,23061.0
46987,705.0,45.9,56850.0,26217.0
46988,876.0,42.6,50862.0,40429.0
46989,5010.0,22.7,54657.0,19907.0
46990,1083.0,37.6,62067.0,17935.0
46991,1806.0,44.1,52885.0,25030.0
46992,16169.0,45.0,43433.0,24187.0
46994,2873.0,42.0,52990.0,21604.0
46996,7059.0,41.5,43996.0,22128.0
46998,104.0,51.9,63186.0,35700.0
47001,10547.0,43.6,50821.0,25516.0
47003,1002.0,35.7,30764.0,17642.0
47006,11355.0,40.7,58894.0,28434.0
47011,611.0,43.0,47321.0,26800.0
47012,10048.0,40.8,48262.0,23012.0
47016,919.0,48.5,61121.0,24871.0
47017,328.0,46.6,51875.0,37054.0
47018,4317.0,45.5,60688.0,25435.0
47020,1309.0,41.8,45083.0,19112.0
47022,3254.0,37.5,68088.0,28360.0
47023,1400.0,41.6,41544.0,19036.0
47024,3301.0,39.1,41659.0,17066.0
47025,22789.0,41.2,59556.0,30452.0
47030,1586.0,31.5,42908.0,20243.0
47031,5289.0,45.6,49545.0,24038.0
47032,3186.0,35.0,54185.0,22163.0
47034,130.0,41.5,46250.0,23019.0
47035,327.0,35.2,57583.0,25609.0
47036,1091.0,44.4,69856.0,26413.0
47037,4654.0,37.7,46250.0,20389.0
47038,1807.0,35.7,44352.0,16681.0
47040,5438.0,42.9,45333.0,21912.0
47041,6440.0,37.0,59597.0,24045.0
47042,4338.0,41.1,45728.0,21279.0
47043,5308.0,41.2,43073.0,19998.0
47060,6179.0,44.6,61750.0,28226.0
47102,7540.0,41.0,39688.0,21720.0
47106,4366.0,44.8,65500.0,29592.0
47108,2227.0,37.1,33800.0,17187.0
47111,15338.0,38.5,55975.0,25181.0
47112,16510.0,41.9,52181.0,24966.0
47114,371.0,33.6,42083.0,21520.0
47115,2504.0,51.0,34000.0,23672.0
47116,706.0,49.2,50568.0,22333.0
47117,4294.0,41.0,55893.0,23260.0
47118,3345.0,43.1,31117.0,17946.0
47119,11127.0,43.9,85625.0,40307.0
47122,10521.0,39.4,72163.0,30543.0
47123,95.0,64.9,37794.0,20875.0
47124,4190.0,38.9,73066.0,30443.0
47125,1625.0,38.7,42396.0,21045.0
47126,4294.0,40.4,61171.0,24326.0
47129,19658.0,39.5,40155.0,21166.0
47130,45385.0,38.1,50107.0,26124.0
47135,1292.0,52.2,56081.0,28243.0
47136,4463.0,40.1,59287.0,29105.0
47137,1547.0,44.5,43036.0,20495.0
47138,4716.0,40.8,53974.0,22539.0
47140,2345.0,39.8,38778.0,17208.0
47141,1825.0,39.1,55871.0,21627.0
47142,997.0,41.9,41815.0,19619.0
47143,3037.0,41.2,67878.0,27294.0
47145,2003.0,36.6,47366.0,21357.0
47147,1209.0,38.1,37381.0,23291.0
47150,48394.0,38.9,45343.0,24230.0
47160,27.0,40.5,61250.0,23633.0
47161,3775.0,38.4,60250.0,24281.0
47163,2039.0,37.4,60481.0,24988.0
47164,3464.0,40.2,43036.0,21989.0
47165,6341.0,43.9,46416.0,22636.0
47166,1555.0,39.5,68059.0,24699.0
47167,15361.0,39.8,40768.0,19883.0
47170,14205.0,40.7,44164.0,20175.0
47172,16639.0,36.4,69844.0,29127.0
01105,12027.0,30.2,16845.0,12531.0
01106,16007.0,46.5,109804.0,53610.0
01107,11224.0,30.3,22288.0,12951.0
01108,27342.0,31.5,35119.0,18700.0
01109,30541.0,26.0,33797.0,13988.0
01118,14453.0,38.7,59232.0,28082.0
01119,13269.0,35.4,47702.0,22489.0
01128,2498.0,47.8,69145.0,35133.0
01129,7377.0,41.7,60992.0,27592.0
01151,9037.0,30.4,33419.0,16458.0
01201,45328.0,43.3,44509.0,27192.0
01220,8391.0,45.0,46210.0,27091.0
01222,812.0,48.0,78208.0,40190.0
01223,2294.0,52.9,66012.0,42130.0
01224,138.0,49.6,36384.0,24572.0
01225,3124.0,47.9,55750.0,30020.0
01226,6892.0,47.5,47324.0,29846.0
01229,114.0,60.2,29886.0,24127.0
01230,8048.0,48.9,56933.0,36677.0
01235,2866.0,46.9,63182.0,31979.0
01236,1538.0,42.6,70135.0,26701.0
01237,2841.0,39.8,73659.0,30990.0
01238,5950.0,48.6,59921.0,34883.0
01240,4603.0,57.2,49149.0,47343.0
01242,394.0,31.4,54120.0,22493.0
01243,374.0,56.6,73750.0,45124.0
01245,950.0,54.0,54297.0,36942.0
01247,15737.0,43.3,40465.0,23782.0
01253,708.0,50.3,68846.0,35261.0
01254,954.0,58.5,86944.0,56895.0
01255,852.0,52.0,58906.0,33997.0
01256,796.0,45.3,53036.0,26475.0
01257,2203.0,50.9,47167.0,35459.0
01258,334.0,62.8,66198.0,45729.0
01259,563.0,54.2,63750.0,46758.0
01260,485.0,44.4,74844.0,26499.0
01262,1239.0,53.3,41400.0,37678.0
01264,153.0,65.9,76250.0,51875.0
01266,1430.0,54.9,79188.0,48061.0
01267,7884.0,30.7,73112.0,30901.0
01270,789.0,49.2,71250.0,36857.0
01301,17766.0,43.9,49778.0,28199.0
01330,1432.0,48.8,75417.0,38595.0
01331,13290.0,43.7,51849.0,24925.0
01337,2593.0,49.7,62965.0,31639.0
01338,196.0,53.6,71375.0,34221.0
01339,1378.0,49.8,54938.0,31950.0
01340,1686.0,48.4,50250.0,28376.0
01341,1711.0,49.4,77778.0,41612.0
01342,1616.0,43.4,101598.0,45956.0
01343,46.0,59.5,82344.0,51739.0
01344,1559.0,40.5,58125.0,25826.0
01346,496.0,50.3,56250.0,33237.0
01347,143.0,38.7,38696.0,17989.0
01349,1078.0,53.3,61957.0,28142.0
01350,104.0,43.5,33750.0,24450.0
01351,2212.0,46.4,73051.0,34485.0
01354,1641.0,48.3,73750.0,32193.0
01355,925.0,50.2,65682.0,32431.0
01360,3022.0,45.0,63491.0,31602.0
01364,7880.0,44.3,39273.0,21169.0
01366,1167.0,50.5,63625.0,34557.0
01367,666.0,44.1,52875.0,26514.0
01368,1336.0,47.0,57841.0,27370.0
01370,3990.0,50.2,55076.0,35329.0
01373,4355.0,47.2,67561.0,34336.0
01375,3680.0,26.6,47688.0,32538.0
01376,5275.0,41.9,41864.0,24310.0
01378,726.0,53.7,55625.0,30992.0
01379,843.0,50.3,44750.0,30814.0
01420,40462.0,34.5,48724.0,22965.0
01430,6160.0,42.8,87615.0,37469.0
01431,3177.0,45.5,82019.0,29879.0
01432,7489.0,40.7,72048.0,40066.0
01434,1658.0,42.9,77014.0,15544.0
01436,3897.0,42.1,66113.0,25768.0
01438,553.0,54.4,61996.0,21866.0
01440,20320.0,40.7,43818.0,23315.0
01450,11120.0,44.4,116642.0,51334.0
01451,4758.0,47.1,126667.0,59870.0
01452,4474.0,42.6,81757.0,32857.0
01453,41206.0,40.8,58946.0,29990.0
01460,9359.0,44.5,111680.0,47973.0
01462,11029.0,45.1,80572.0,38443.0
01463,11953.0,42.8,80524.0,35253.0
01464,7436.0,43.1,67896.0,27775.0
01467,472.0,39.7,183750.0,47113.0
01468,3717.0,47.1,62292.0,32274.0
01469,7348.0,39.0,79315.0,34393.0
01473,7414.0,42.9,88902.0,36956.0
01474,1934.0,45.3,96349.0,49600.0
01475,10542.0,43.3,59661.0,27993.0
01501,16208.0,44.7,73070.0,33505.0
01503,2957.0,46.9,88816.0,45110.0
01504,9078.0,42.7,73679.0,32556.0
01505,4432.0,44.7,102905.0,47406.0
01506,3405.0,42.0,63920.0,32060.0
01507,13215.0,42.3,87294.0,35990.0
01510,13727.0,40.0,62805.0,30582.0
01515,2198.0,43.7,72375.0,34085.0
01516,8650.0,39.9,84985.0,34945.0
01518,2951.0,44.5,54222.0,38197.0
01519,6301.0,42.5,108879.0,47825.0
01520,14929.0,40.9,97650.0,40557.0
01521,2498.0,44.5,75000.0,34188.0
01522,3089.0,43.3,101227.0,42841.0
01523,7877.0,37.7,98918.0,33076.0
01524,6827.0,43.0,62736.0,27816.0
01527,13391.0,43.5,71151.0,33443.0
01529,3208.0,41.9,81438.0,31863.0
01531,1133.0,46.0,80000.0,35034.0
01532,14814.0,42.2,107797.0,44362.0
01534,6378.0,42.4,96016.0,41092.0
01535,4734.0,43.4,68232.0,29288.0
01536,7634.0,40.2,83917.0,40723.0
01537,2444.0,36.0,72258.0,26896.0
01540,11112.0,41.0,65366.0,29761.0
01541,3456.0,45.3,114167.0,48739.0
01542,2110.0,46.4,84271.0,33867.0
01543,8316.0,40.8,94028.0,37178.0
01545,35963.0,40.5,94273.0,42269.0
01550,16802.0,39.2,43870.0,23291.0
01560,4558.0,36.6,71797.0,36228.0
01561,141.0,59.1,63643.0,24730.0
01562,11773.0,42.3,62901.0,30159.0
01564,7896.0,44.2,87039.0,41390.0
01566,6469.0,41.8,94167.0,43739.0
01568,7468.0,41.0,111222.0,44491.0
01569,13828.0,39.4,90313.0,35051.0
01570,16827.0,41.0,48057.0,26209.0
01571,11515.0,38.1,66339.0,30229.0
01581,18611.0,41.3,101467.0,46018.0
01583,7442.0,38.4,68648.0,27919.0
01585,4664.0,47.9,61029.0,35196.0
01588,9668.0,40.1,65926.0,31180.0
01590,9080.0,43.8,108547.0,42061.0
01602,23709.0,39.6,59770.0,31411.0
01603,20053.0,37.4,43329.0,22989.0
01604,35441.0,34.9,48212.0,25448.0
01605,28242.0,31.9,36429.0,20926.0
01606,19209.0,39.7,63646.0,32274.0
01607,9288.0,34.5,45170.0,24469.0
01608,3275.0,27.2,22789.0,13220.0
01609,20916.0,28.5,43729.0,27143.0
01610,23912.0,28.4,31019.0,14993.0
01611,2548.0,40.6,83802.0,32096.0
01612,4895.0,38.8,92500.0,37146.0
01701,31949.0,43.6,91430.0,42197.0
01702,38573.0,34.0,51985.0,27846.0
01718,415.0,38.7,135982.0,61586.0
01719,5137.0,42.1,102699.0,58597.0
01720,22436.0,43.2,124836.0,57092.0
01721,17159.0,41.4,102911.0,48390.0
01730,13847.0,43.8,113729.0,54976.0
01731,2082.0,21.3,81667.0,23778.0
01740,5067.0,42.6,147446.0,51791.0
01741,5074.0,49.5,166111.0,83864.0
01742,19345.0,46.8,133880.0,66948.0
01745,373.0,43.3,118125.0,39866.0
01746,14197.0,41.7,108869.0,45066.0
01747,5942.0,41.2,95268.0,39573.0
01748,15925.0,40.9,138551.0,58672.0
01749,19602.0,43.3,75985.0,37213.0
01752,39425.0,39.7,71790.0,36089.0
01754,10459.0,42.2,88333.0,44508.0
01756,5938.0,44.0,108942.0,44403.0
01757,28543.0,39.2,70162.0,34688.0
01760,34683.0,40.5,100922.0,51211.0
01770,4245.0,45.8,155956.0,75427.0
01772,9536.0,42.5,145179.0,63097.0
01773,5262.0,51.6,153438.0,87394.0
01775,6957.0,43.8,137551.0,51081.0
01776,18397.0,43.7,165745.0,73965.0
01778,13562.0,46.6,143616.0,72453.0
01801,39609.0,39.0,80266.0,35563.0
01803,25467.0,42.4,94518.0,40796.0
01810,34616.0,42.3,129082.0,57048.0
01821,31607.0,40.9,93307.0,39087.0
01824,25669.0,44.4,105010.0,47020.0
01826,30633.0,39.1,78133.0,33875.0
01827,3343.0,45.5,118523.0,48987.0
01830,26499.0,39.5,56074.0,30149.0
01832,22397.0,38.3,58850.0,29789.0
01833,8441.0,42.9,107683.0,46126.0
01834,6646.0,46.3,95208.0,39439.0
01835,13183.0,38.7,72568.0,32417.0
01840,5165.0,34.4,18291.0,16348.0
01841,48242.0,30.7,32928.0,15689.0
01843,25397.0,30.8,43301.0,20141.0
01844,48607.0,39.0,71392.0,30578.0
01845,29271.0,41.4,100286.0,49131.0
01850,16006.0,31.0,48979.0,21523.0
01851,30022.0,33.6,50108.0,22357.0
01852,33822.0,36.1,48420.0,26087.0
01854,29557.0,30.3,41640.0,19580.0
01860,6601.0,44.8,73986.0,36319.0
01862,10985.0,40.8,103219.0,32183.0
01863,9088.0,43.7,75687.0,40769.0
01864,15396.0,43.7,123103.0,49386.0
01867,24852.0,41.5,108282.0,47834.0
01876,29479.0,44.3,90477.0,39268.0
01879,12053.0,40.6,106290.0,43770.0
01880,25819.0,42.2,86210.0,40501.0
01886,23232.0,42.3,121591.0,49004.0
01887,23141.0,42.3,100862.0,38818.0
01890,22075.0,42.9,143017.0,66607.0
01901,1371.0,41.6,21605.0,18576.0
